detector,n_bins,n_obs_per_period,alpha,testing_set,time2build,time2predict,tp,tn,fp,fn
Clark,35,192,8,anomalous,0.23455810546875,0.05927109718322754,26,0,0,0
Clark,35,192,9,normal,0.23406100273132324,0.05611395835876465,0,23,3,0
Clark,35,192,9,anomalous,0.23406100273132324,0.05802297592163086,26,0,0,0
Clark,35,192,10,normal,0.23421382904052734,0.05775904655456543,0,23,3,0
Clark,35,192,10,anomalous,0.23421382904052734,0.06087088584899902,26,0,0,0
Clark,40,192,1,normal,0.2558920383453369,0.062290191650390625,0,24,2,0
Clark,40,192,1,anomalous,0.2558920383453369,0.0649099349975586,26,0,0,0
Clark,40,192,2,normal,0.2535130977630615,0.06337094306945801,0,23,3,0
Clark,40,192,2,anomalous,0.2535130977630615,0.06450390815734863,26,0,0,0
Clark,40,192,3,normal,0.25546717643737793,0.06297111511230469,0,23,3,0
Clark,40,192,3,anomalous,0.25546717643737793,0.06403827667236328,26,0,0,0
Clark,40,192,4,normal,0.25449705123901367,0.06633520126342773,0,22,4,0
Clark,40,192,4,anomalous,0.25449705123901367,0.07080984115600586,26,0,0,0
Clark,40,192,5,normal,0.2523021697998047,0.012586832046508789,0,22,4,0
Clark,40,192,5,anomalous,0.2523021697998047,0.07557821273803711,26,0,0,0
Clark,40,192,6,normal,0.26213622093200684,0.06130099296569824,0,22,4,0
Clark,40,192,6,anomalous,0.26213622093200684,0.0641331672668457,26,0,0,0
Clark,40,192,7,normal,0.25857114791870117,0.06366491317749023,0,22,4,0
Clark,40,192,7,anomalous,0.25857114791870117,0.06354308128356934,26,0,0,0
Clark,40,192,8,normal,0.3383300304412842,0.08095502853393555,0,22,4,0
Clark,40,192,8,anomalous,0.3383300304412842,0.08121705055236816,26,0,0,0
Clark,40,192,9,normal,0.28999996185302734,0.06676292419433594,0,22,4,0
Clark,40,192,9,anomalous,0.28999996185302734,0.06682276725769043,26,0,0,0
Clark,40,192,10,normal,0.2556111812591553,0.06522798538208008,0,20,6,0
Clark,40,192,10,anomalous,0.2556111812591553,0.06977415084838867,26,0,0,0
Clark,45,192,1,normal,0.27736687660217285,0.06807303428649902,0,24,2,0
Clark,45,192,1,anomalous,0.27736687660217285,0.07291412353515625,25,0,0,1
Clark,45,192,2,normal,0.2742960453033447,0.06951093673706055,0,24,2,0
Clark,45,192,2,anomalous,0.2742960453033447,0.07050800323486328,25,0,0,1
Clark,45,192,3,normal,0.27916431427001953,0.0682377815246582,0,21,5,0
Clark,45,192,3,anomalous,0.27916431427001953,0.06936001777648926,26,0,0,0
Clark,45,192,4,normal,0.277432918548584,0.06670999526977539,0,21,5,0
Clark,45,192,4,anomalous,0.277432918548584,0.06858325004577637,26,0,0,0
Clark,45,192,5,normal,0.27691030502319336,0.06869101524353027,0,21,5,0
Clark,45,192,5,anomalous,0.27691030502319336,0.06851577758789062,26,0,0,0
Clark,45,192,6,normal,0.2762598991394043,0.0668489933013916,0,21,5,0
Clark,45,192,6,anomalous,0.2762598991394043,0.0685429573059082,26,0,0,0
Clark,45,192,7,normal,0.2801651954650879,0.06959795951843262,0,21,5,0
Clark,45,192,7,anomalous,0.2801651954650879,0.07159113883972168,26,0,0,0
Clark,45,192,8,normal,0.27045583724975586,0.068878173828125,0,21,5,0
Clark,45,192,8,anomalous,0.27045583724975586,0.07113909721374512,26,0,0,0
Clark,45,192,9,normal,0.2759397029876709,0.06997418403625488,0,21,5,0
Clark,45,192,9,anomalous,0.2759397029876709,0.06975007057189941,26,0,0,0
Clark,45,192,10,normal,0.2794370651245117,0.06565499305725098,0,21,5,0
Clark,45,192,10,anomalous,0.2794370651245117,0.06875014305114746,26,0,0,0
Clark,50,192,1,normal,0.29003286361694336,0.07612013816833496,0,25,1,0
Clark,50,192,1,anomalous,0.29003286361694336,0.07603192329406738,25,0,0,1
Clark,50,192,2,normal,0.29982686042785645,0.07446408271789551,0,25,1,0
Clark,50,192,2,anomalous,0.29982686042785645,0.07698988914489746,25,0,0,1
Clark,50,192,3,normal,0.2961001396179199,0.07486891746520996,0,25,1,0
Clark,50,192,3,anomalous,0.2961001396179199,0.07264494895935059,25,0,0,1
Clark,50,192,4,normal,0.28997302055358887,0.07465410232543945,0,25,1,0
Clark,50,192,4,anomalous,0.28997302055358887,0.0742650032043457,26,0,0,0
Clark,50,192,5,normal,0.30136895179748535,0.07288694381713867,0,23,3,0
Clark,50,192,5,anomalous,0.30136895179748535,0.07482504844665527,26,0,0,0
Clark,50,192,6,normal,0.2937939167022705,0.07267618179321289,0,20,6,0
Clark,50,192,6,anomalous,0.2937939167022705,0.08372616767883301,26,0,0,0
Clark,50,192,7,normal,0.29927921295166016,0.07479596138000488,0,20,6,0
Clark,50,192,7,anomalous,0.29927921295166016,0.07660508155822754,26,0,0,0
Clark,50,192,8,normal,0.291776180267334,0.07369494438171387,0,20,6,0
Clark,50,192,8,anomalous,0.291776180267334,0.07436990737915039,26,0,0,0
Clark,50,192,9,normal,0.2974400520324707,0.07442092895507812,0,20,6,0
Clark,50,192,9,anomalous,0.2974400520324707,0.07443618774414062,26,0,0,0
Clark,50,192,10,normal,0.30004096031188965,0.0733182430267334,0,19,7,0
Clark,50,192,10,anomalous,0.30004096031188965,0.07523703575134277,26,0,0,0
Clark,5,336,1,normal,0.08014893531799316,0.021114110946655273,0,14,1,0
Clark,5,336,1,anomalous,0.08014893531799316,0.019652843475341797,4,0,0,11
Clark,5,336,2,normal,0.07596111297607422,0.01945972442626953,0,14,1,0
Clark,5,336,2,anomalous,0.07596111297607422,0.019629955291748047,4,0,0,11
Clark,5,336,3,normal,0.07677698135375977,0.020218849182128906,0,14,1,0
Clark,5,336,3,anomalous,0.07677698135375977,0.01981806755065918,4,0,0,11
Clark,5,336,4,normal,0.07878303527832031,0.019475936889648438,0,14,1,0
Clark,5,336,4,anomalous,0.07878303527832031,0.020017147064208984,5,0,0,10
Clark,5,336,5,normal,0.08001017570495605,0.020811080932617188,0,14,1,0
Clark,5,336,5,anomalous,0.08001017570495605,0.019894838333129883,6,0,0,9
Clark,5,336,6,normal,0.07632899284362793,0.019484758377075195,0,14,1,0
Clark,5,336,6,anomalous,0.07632899284362793,0.019817829132080078,7,0,0,8
Clark,5,336,7,normal,0.07753705978393555,0.01969003677368164,0,14,1,0
Clark,5,336,7,anomalous,0.07753705978393555,0.020966053009033203,7,0,0,8
Clark,5,336,8,normal,0.08112692832946777,0.020696163177490234,0,14,1,0
Clark,5,336,8,anomalous,0.08112692832946777,0.019965171813964844,7,0,0,8
Clark,5,336,9,normal,0.08063411712646484,0.019685983657836914,0,13,2,0
Clark,5,336,9,anomalous,0.08063411712646484,0.019811153411865234,7,0,0,8
Clark,5,336,10,normal,0.07671999931335449,0.01961994171142578,0,13,2,0
Clark,5,336,10,anomalous,0.07671999931335449,0.0194091796875,8,0,0,7
Clark,10,336,1,normal,0.08754825592041016,0.02341008186340332,0,15,0,0
Clark,10,336,1,anomalous,0.08754825592041016,0.02250218391418457,12,0,0,3
Clark,10,336,2,normal,0.0897669792175293,0.024657011032104492,0,14,1,0
Clark,10,336,2,anomalous,0.0897669792175293,0.025990962982177734,12,0,0,3
Clark,10,336,3,normal,0.0912787914276123,0.023179054260253906,0,13,2,0
Clark,10,336,3,anomalous,0.0912787914276123,0.02382683753967285,12,0,0,3
Clark,10,336,4,normal,0.09244680404663086,0.023554086685180664,0,13,2,0
Clark,10,336,4,anomalous,0.09244680404663086,0.023089885711669922,13,0,0,2
Clark,10,336,5,normal,0.08972597122192383,0.023413896560668945,0,13,2,0
Clark,10,336,5,anomalous,0.08972597122192383,0.02295398712158203,13,0,0,2
Clark,10,336,6,normal,0.09136176109313965,0.022860050201416016,0,13,2,0
Clark,10,336,6,anomalous,0.09136176109313965,0.022600889205932617,14,0,0,1
Clark,10,336,7,normal,0.08919095993041992,0.02252793312072754,0,12,3,0
Clark,10,336,7,anomalous,0.08919095993041992,0.02276897430419922,14,0,0,1
Clark,10,336,8,normal,0.08908319473266602,0.02314591407775879,0,12,3,0
Clark,10,336,8,anomalous,0.08908319473266602,0.022839069366455078,14,0,0,1
Clark,10,336,9,normal,0.09204888343811035,0.022262096405029297,0,12,3,0
Clark,10,336,9,anomalous,0.09204888343811035,0.023203134536743164,14,0,0,1
Clark,10,336,10,normal,0.08992314338684082,0.022220849990844727,0,11,4,0
Clark,10,336,10,anomalous,0.08992314338684082,0.02260613441467285,14,0,0,1
Clark,15,336,1,normal,0.10017919540405273,0.02597188949584961,0,14,1,0
Clark,15,336,1,anomalous,0.10017919540405273,0.025684833526611328,13,0,0,2
Clark,15,336,2,normal,0.10376429557800293,0.027312040328979492,0,14,1,0
Clark,15,336,2,anomalous,0.10376429557800293,0.028049945831298828,13,0,0,2
Clark,15,336,3,normal,0.0999298095703125,0.026308059692382812,0,14,1,0
Clark,15,336,3,anomalous,0.0999298095703125,0.026237010955810547,13,0,0,2
Clark,15,336,4,normal,0.09671497344970703,0.0263516902923584,0,14,1,0
Clark,15,336,4,anomalous,0.09671497344970703,0.02554631233215332,14,0,0,1
Clark,15,336,5,normal,0.1006009578704834,0.02656102180480957,0,14,1,0
Clark,15,336,5,anomalous,0.1006009578704834,0.02758193016052246,14,0,0,1
Clark,15,336,6,normal,0.10348224639892578,0.02615809440612793,0,13,2,0
Clark,15,336,6,anomalous,0.10348224639892578,0.026189088821411133,14,0,0,1
Clark,15,336,7,normal,0.10216712951660156,0.026114940643310547,0,13,2,0
Clark,15,336,7,anomalous,0.10216712951660156,0.02677607536315918,15,0,0,0
Clark,15,336,8,normal,0.10348701477050781,0.026844263076782227,0,13,2,0
Clark,15,336,8,anomalous,0.10348701477050781,0.02836918830871582,15,0,0,0
Clark,15,336,9,normal,0.10288000106811523,0.02697300910949707,0,13,2,0
Clark,15,336,9,anomalous,0.10288000106811523,0.0261383056640625,15,0,0,0
Clark,15,336,10,normal,0.10041332244873047,0.02659296989440918,0,13,2,0
Clark,15,336,10,anomalous,0.10041332244873047,0.030970096588134766,15,0,0,0
Clark,20,336,1,normal,0.11506509780883789,0.030122995376586914,0,15,0,0
Clark,20,336,1,anomalous,0.11506509780883789,0.02909088134765625,13,0,0,2
Clark,20,336,2,normal,0.10909700393676758,0.029274940490722656,0,15,0,0
Clark,20,336,2,anomalous,0.10909700393676758,0.029079198837280273,13,0,0,2
Clark,20,336,3,normal,0.11420893669128418,0.032087087631225586,0,15,0,0
Clark,20,336,3,anomalous,0.11420893669128418,0.028847932815551758,15,0,0,0
Clark,20,336,4,normal,0.11677908897399902,0.028692245483398438,0,15,0,0
Clark,20,336,4,anomalous,0.11677908897399902,0.029036760330200195,15,0,0,0
Clark,20,336,5,normal,0.11229705810546875,0.0293581485748291,0,15,0,0
Clark,20,336,5,anomalous,0.11229705810546875,0.0292208194732666,15,0,0,0
Clark,20,336,6,normal,0.11133480072021484,0.029948949813842773,0,15,0,0
Clark,20,336,6,anomalous,0.11133480072021484,0.030042171478271484,15,0,0,0
Clark,20,336,7,normal,0.11709284782409668,0.028628110885620117,0,15,0,0
Clark,20,336,7,anomalous,0.11709284782409668,0.02886509895324707,15,0,0,0
Clark,20,336,8,normal,0.11617398262023926,0.029783010482788086,0,14,1,0
Clark,20,336,8,anomalous,0.11617398262023926,0.029275894165039062,15,0,0,0
Clark,20,336,9,normal,0.11347007751464844,0.02959895133972168,0,13,2,0
Clark,20,336,9,anomalous,0.11347007751464844,0.03206205368041992,15,0,0,0
Clark,20,336,10,normal,0.11745786666870117,0.02910900115966797,0,13,2,0
Clark,20,336,10,anomalous,0.11745786666870117,0.02911067008972168,15,0,0,0
Clark,25,336,1,normal,0.12290096282958984,0.031992197036743164,0,15,0,0
Clark,25,336,1,anomalous,0.12290096282958984,0.03213691711425781,15,0,0,0
Clark,25,336,2,normal,0.13072991371154785,0.033663034439086914,0,15,0,0
Clark,25,336,2,anomalous,0.13072991371154785,0.03262686729431152,15,0,0,0
Clark,25,336,3,normal,0.13055109977722168,0.03287982940673828,0,15,0,0
Clark,25,336,3,anomalous,0.13055109977722168,0.03299212455749512,15,0,0,0
Clark,25,336,4,normal,0.12805509567260742,0.03334784507751465,0,15,0,0
Clark,25,336,4,anomalous,0.12805509567260742,0.03444194793701172,15,0,0,0
Clark,25,336,5,normal,0.12812399864196777,0.032707929611206055,0,15,0,0
Clark,25,336,5,anomalous,0.12812399864196777,0.03272199630737305,15,0,0,0
Clark,25,336,6,normal,0.12851309776306152,0.033043861389160156,0,15,0,0
Clark,25,336,6,anomalous,0.12851309776306152,0.03263425827026367,15,0,0,0
Clark,25,336,7,normal,0.12989211082458496,0.03236985206604004,0,15,0,0
Clark,25,336,7,anomalous,0.12989211082458496,0.032958984375,15,0,0,0
Clark,25,336,8,normal,0.13042879104614258,0.03337383270263672,0,15,0,0
Clark,25,336,8,anomalous,0.13042879104614258,0.036502838134765625,15,0,0,0
Clark,25,336,9,normal,0.12926411628723145,0.03219294548034668,0,14,1,0
Clark,25,336,9,anomalous,0.12926411628723145,0.03282499313354492,15,0,0,0
Clark,25,336,10,normal,0.12585020065307617,0.03200364112854004,0,14,1,0
Clark,25,336,10,anomalous,0.12585020065307617,0.03192400932312012,15,0,0,0
Clark,30,336,1,normal,0.14675211906433105,0.03681373596191406,0,15,0,0
Clark,30,336,1,anomalous,0.14675211906433105,0.0369720458984375,15,0,0,0
Clark,30,336,2,normal,0.14400577545166016,0.0364069938659668,0,15,0,0
Clark,30,336,2,anomalous,0.14400577545166016,0.036821842193603516,15,0,0,0
Clark,30,336,3,normal,0.14368319511413574,0.037415266036987305,0,15,0,0
Clark,30,336,3,anomalous,0.14368319511413574,0.036956787109375,15,0,0,0
Clark,30,336,4,normal,0.14089536666870117,0.03698921203613281,0,15,0,0
Clark,30,336,4,anomalous,0.14089536666870117,0.038121938705444336,15,0,0,0
Clark,30,336,5,normal,0.14271092414855957,0.03688931465148926,0,15,0,0
Clark,30,336,5,anomalous,0.14271092414855957,0.03635597229003906,15,0,0,0
Clark,30,336,6,normal,0.14476990699768066,0.03690004348754883,0,15,0,0
Clark,30,336,6,anomalous,0.14476990699768066,0.036885976791381836,15,0,0,0
Clark,30,336,7,normal,0.14412403106689453,0.03673219680786133,0,15,0,0
Clark,30,336,7,anomalous,0.14412403106689453,0.036855220794677734,15,0,0,0
Clark,30,336,8,normal,0.1450328826904297,0.036778926849365234,0,13,2,0
Clark,30,336,8,anomalous,0.1450328826904297,0.037187814712524414,15,0,0,0
Clark,30,336,9,normal,0.140822172164917,0.03699207305908203,0,13,2,0
Clark,30,336,9,anomalous,0.140822172164917,0.036592721939086914,15,0,0,0
Clark,30,336,10,normal,0.14255785942077637,0.03703713417053223,0,13,2,0
Clark,30,336,10,anomalous,0.14255785942077637,0.03922891616821289,15,0,0,0
Clark,35,336,1,normal,0.1547231674194336,0.040036678314208984,0,14,1,0
Clark,35,336,1,anomalous,0.1547231674194336,0.04032468795776367,15,0,0,0
Clark,35,336,2,normal,0.15605807304382324,0.04154801368713379,0,14,1,0
Clark,35,336,2,anomalous,0.15605807304382324,0.040129899978637695,15,0,0,0
Clark,35,336,3,normal,0.15780401229858398,0.03877401351928711,0,14,1,0
Clark,35,336,3,anomalous,0.15780401229858398,0.03974723815917969,15,0,0,0
Clark,35,336,4,normal,0.15846872329711914,0.041577816009521484,0,14,1,0
Clark,35,336,4,anomalous,0.15846872329711914,0.04256081581115723,15,0,0,0
Clark,35,336,5,normal,0.15332293510437012,0.039418697357177734,0,14,1,0
Clark,35,336,5,anomalous,0.15332293510437012,0.04084610939025879,15,0,0,0
Clark,35,336,6,normal,0.153090238571167,0.041594743728637695,0,14,1,0
Clark,35,336,6,anomalous,0.153090238571167,0.04122591018676758,15,0,0,0
Clark,35,336,7,normal,0.15598106384277344,0.040631771087646484,0,14,1,0
Clark,35,336,7,anomalous,0.15598106384277344,0.04036402702331543,15,0,0,0
Clark,35,336,8,normal,0.15430402755737305,0.041065216064453125,0,14,1,0
Clark,35,336,8,anomalous,0.15430402755737305,0.04357504844665527,15,0,0,0
Clark,35,336,9,normal,0.15514492988586426,0.038623809814453125,0,14,1,0
Clark,35,336,9,anomalous,0.15514492988586426,0.04008769989013672,15,0,0,0
Clark,35,336,10,normal,0.15785789489746094,0.04114413261413574,0,14,1,0
Clark,35,336,10,anomalous,0.15785789489746094,0.04245591163635254,15,0,0,0
Clark,40,336,1,normal,0.1685328483581543,0.0437321662902832,0,15,0,0
Clark,40,336,1,anomalous,0.1685328483581543,0.0465850830078125,15,0,0,0
Clark,40,336,2,normal,0.1663501262664795,0.04591989517211914,0,15,0,0
Clark,40,336,2,anomalous,0.1663501262664795,0.044361114501953125,15,0,0,0
Clark,40,336,3,normal,0.16753005981445312,0.04406285285949707,0,15,0,0
Clark,40,336,3,anomalous,0.16753005981445312,0.04870772361755371,15,0,0,0
Clark,40,336,4,normal,0.1730971336364746,0.04439568519592285,0,15,0,0
Clark,40,336,4,anomalous,0.1730971336364746,0.044028282165527344,15,0,0,0
Clark,40,336,5,normal,0.17012572288513184,0.042237043380737305,0,14,1,0
Clark,40,336,5,anomalous,0.17012572288513184,0.04423928260803223,15,0,0,0
Clark,40,336,6,normal,0.17073702812194824,0.04374408721923828,0,14,1,0
Clark,40,336,6,anomalous,0.17073702812194824,0.04340004920959473,15,0,0,0
Clark,40,336,7,normal,0.16582417488098145,0.047345876693725586,0,14,1,0
Clark,40,336,7,anomalous,0.16582417488098145,0.04433083534240723,15,0,0,0
Clark,40,336,8,normal,0.16944193840026855,0.043913841247558594,0,14,1,0
Clark,40,336,8,anomalous,0.16944193840026855,0.04306507110595703,15,0,0,0
Clark,40,336,9,normal,0.17116498947143555,0.04404783248901367,0,13,2,0
Clark,40,336,9,anomalous,0.17116498947143555,0.04434514045715332,15,0,0,0
Clark,40,336,10,normal,0.16829276084899902,0.042752981185913086,0,13,2,0
Clark,40,336,10,anomalous,0.16829276084899902,0.048152923583984375,15,0,0,0
Clark,45,336,1,normal,0.18018412590026855,0.04753994941711426,0,14,1,0
Clark,45,336,1,anomalous,0.18018412590026855,0.05005002021789551,15,0,0,0
Clark,45,336,2,normal,0.1822361946105957,0.04764080047607422,0,14,1,0
Clark,45,336,2,anomalous,0.1822361946105957,0.04725980758666992,15,0,0,0
Clark,45,336,3,normal,0.18472909927368164,0.04816699028015137,0,14,1,0
Clark,45,336,3,anomalous,0.18472909927368164,0.04834318161010742,15,0,0,0
Clark,45,336,4,normal,0.18226194381713867,0.04630589485168457,0,13,2,0
Clark,45,336,4,anomalous,0.18226194381713867,0.04668426513671875,15,0,0,0
Clark,45,336,5,normal,0.18283510208129883,0.0460360050201416,0,13,2,0
Clark,45,336,5,anomalous,0.18283510208129883,0.048182010650634766,15,0,0,0
Clark,45,336,6,normal,0.18002986907958984,0.045365095138549805,0,13,2,0
Clark,45,336,6,anomalous,0.18002986907958984,0.04655289649963379,15,0,0,0
Clark,45,336,7,normal,0.18459296226501465,0.04736900329589844,0,13,2,0
Clark,45,336,7,anomalous,0.18459296226501465,0.04851126670837402,15,0,0,0
Clark,45,336,8,normal,0.1826920509338379,0.048506975173950195,0,12,3,0
Clark,45,336,8,anomalous,0.1826920509338379,0.05007624626159668,15,0,0,0
Clark,45,336,9,normal,0.18192481994628906,0.04798316955566406,0,12,3,0
Clark,45,336,9,anomalous,0.18192481994628906,0.04872274398803711,15,0,0,0
Clark,45,336,10,normal,0.18512892723083496,0.046141862869262695,0,12,3,0
Clark,45,336,10,anomalous,0.18512892723083496,0.047080039978027344,15,0,0,0
Clark,50,336,1,normal,0.19392895698547363,0.04955005645751953,0,14,1,0
Clark,50,336,1,anomalous,0.19392895698547363,0.05441904067993164,15,0,0,0
Clark,50,336,2,normal,0.1985158920288086,0.05010390281677246,0,14,1,0
Clark,50,336,2,anomalous,0.1985158920288086,0.05115985870361328,15,0,0,0
Clark,50,336,3,normal,0.19173884391784668,0.05164003372192383,0,13,2,0
Clark,50,336,3,anomalous,0.19173884391784668,0.05095815658569336,15,0,0,0
Clark,50,336,4,normal,0.19617271423339844,0.05093216896057129,0,12,3,0
Clark,50,336,4,anomalous,0.19617271423339844,0.04987382888793945,15,0,0,0
Clark,50,336,5,normal,0.19752287864685059,0.05039477348327637,0,12,3,0
Clark,50,336,5,anomalous,0.19752287864685059,0.05223894119262695,15,0,0,0
Clark,50,336,6,normal,0.1966567039489746,0.05066108703613281,0,12,3,0
Clark,50,336,6,anomalous,0.1966567039489746,0.05049586296081543,15,0,0,0
Clark,50,336,7,normal,0.1958761215209961,0.05124235153198242,0,12,3,0
Clark,50,336,7,anomalous,0.1958761215209961,0.05000495910644531,15,0,0,0
Clark,50,336,8,normal,0.1950228214263916,0.052475929260253906,0,11,4,0
Clark,50,336,8,anomalous,0.1950228214263916,0.05130505561828613,15,0,0,0
Clark,50,336,9,normal,0.19502806663513184,0.05095982551574707,0,9,6,0
Clark,50,336,9,anomalous,0.19502806663513184,0.04989194869995117,15,0,0,0
Clark,50,336,10,normal,0.19805693626403809,0.05051398277282715,0,9,6,0
Clark,50,336,10,anomalous,0.19805693626403809,0.050340890884399414,15,0,0,0
Clark,5,480,1,normal,0.061712026596069336,0.016594886779785156,0,10,0,0
Clark,5,480,1,anomalous,0.061712026596069336,0.01809215545654297,4,0,0,6
Clark,5,480,2,normal,0.06618905067443848,0.016164779663085938,0,10,0,0
Clark,5,480,2,anomalous,0.06618905067443848,0.015978097915649414,4,0,0,6
Clark,5,480,3,normal,0.06522703170776367,0.0167238712310791,0,9,1,0
Clark,5,480,3,anomalous,0.06522703170776367,0.015569925308227539,4,0,0,6
Clark,5,480,4,normal,0.06270098686218262,0.015956878662109375,0,9,1,0
Clark,5,480,4,anomalous,0.06270098686218262,0.0164339542388916,4,0,0,6
Clark,5,480,5,normal,0.0637979507446289,0.01629328727722168,0,8,2,0
Clark,5,480,5,anomalous,0.0637979507446289,0.015860795974731445,5,0,0,5
Clark,5,480,6,normal,0.0629880428314209,0.015874862670898438,0,6,4,0
Clark,5,480,6,anomalous,0.0629880428314209,0.015633821487426758,5,0,0,5
Clark,5,480,7,normal,0.06675386428833008,0.017242908477783203,0,6,4,0
Clark,5,480,7,anomalous,0.06675386428833008,0.01710796356201172,5,0,0,5
Clark,5,480,8,normal,0.06531095504760742,0.015497922897338867,0,6,4,0
Clark,5,480,8,anomalous,0.06531095504760742,0.016131162643432617,5,0,0,5
Clark,5,480,9,normal,0.06592321395874023,0.016471147537231445,0,6,4,0
Clark,5,480,9,anomalous,0.06592321395874023,0.016044139862060547,5,0,0,5
Clark,5,480,10,normal,0.06425118446350098,0.016798019409179688,0,6,4,0
Clark,5,480,10,anomalous,0.06425118446350098,0.01605987548828125,5,0,0,5
Clark,10,480,1,normal,0.07226395606994629,0.018346548080444336,0,10,0,0
Clark,10,480,1,anomalous,0.07226395606994629,0.018419981002807617,5,0,0,5
Clark,10,480,2,normal,0.07620000839233398,0.01947808265686035,0,10,0,0
Clark,10,480,2,anomalous,0.07620000839233398,0.018213272094726562,8,0,0,2
Clark,10,480,3,normal,0.07319808006286621,0.017802000045776367,0,10,0,0
Clark,10,480,3,anomalous,0.07319808006286621,0.018487215042114258,8,0,0,2
Clark,10,480,4,normal,0.07295799255371094,0.017760038375854492,0,10,0,0
Clark,10,480,4,anomalous,0.07295799255371094,0.018017053604125977,8,0,0,2
Clark,10,480,5,normal,0.07513284683227539,0.018357038497924805,0,10,0,0
Clark,10,480,5,anomalous,0.07513284683227539,0.018524885177612305,8,0,0,2
Clark,10,480,6,normal,0.07464337348937988,0.018142223358154297,0,10,0,0
Clark,10,480,6,anomalous,0.07464337348937988,0.01858210563659668,9,0,0,1
Clark,10,480,7,normal,0.07363104820251465,0.01937723159790039,0,10,0,0
Clark,10,480,7,anomalous,0.07363104820251465,0.018562793731689453,9,0,0,1
Clark,10,480,8,normal,0.07328987121582031,0.01931905746459961,0,10,0,0
Clark,10,480,8,anomalous,0.07328987121582031,0.01838397979736328,9,0,0,1
Clark,10,480,9,normal,0.07104015350341797,0.018615245819091797,0,10,0,0
Clark,10,480,9,anomalous,0.07104015350341797,0.018496036529541016,9,0,0,1
Clark,10,480,10,normal,0.071868896484375,0.019793033599853516,0,9,1,0
Clark,10,480,10,anomalous,0.071868896484375,0.019866228103637695,9,0,0,1
Clark,15,480,1,normal,0.08422994613647461,0.020933151245117188,0,10,0,0
Clark,15,480,1,anomalous,0.08422994613647461,0.0213010311126709,6,0,0,4
Clark,15,480,2,normal,0.08340096473693848,0.02131199836730957,0,10,0,0
Clark,15,480,2,anomalous,0.08340096473693848,0.02112889289855957,10,0,0,0
Clark,15,480,3,normal,0.08225798606872559,0.02153611183166504,0,9,1,0
Clark,15,480,3,anomalous,0.08225798606872559,0.02103590965270996,10,0,0,0
Clark,15,480,4,normal,0.08243489265441895,0.020747900009155273,0,9,1,0
Clark,15,480,4,anomalous,0.08243489265441895,0.020653247833251953,10,0,0,0
Clark,15,480,5,normal,0.08063793182373047,0.02097296714782715,0,9,1,0
Clark,15,480,5,anomalous,0.08063793182373047,0.021209001541137695,10,0,0,0
Clark,15,480,6,normal,0.08358120918273926,0.021780967712402344,0,9,1,0
Clark,15,480,6,anomalous,0.08358120918273926,0.022397994995117188,10,0,0,0
Clark,15,480,7,normal,0.08146405220031738,0.021046876907348633,0,9,1,0
Clark,15,480,7,anomalous,0.08146405220031738,0.021018028259277344,10,0,0,0
Clark,15,480,8,normal,0.08271002769470215,0.02086925506591797,0,9,1,0
Clark,15,480,8,anomalous,0.08271002769470215,0.020676851272583008,10,0,0,0
Clark,15,480,9,normal,0.07924318313598633,0.020252227783203125,0,9,1,0
Clark,15,480,9,anomalous,0.07924318313598633,0.020813941955566406,10,0,0,0
Clark,15,480,10,normal,0.0834197998046875,0.023587942123413086,0,9,1,0
Clark,15,480,10,anomalous,0.0834197998046875,0.022725820541381836,10,0,0,0
Clark,20,480,1,normal,0.09089207649230957,0.024502038955688477,0,10,0,0
Clark,20,480,1,anomalous,0.09089207649230957,0.023741960525512695,9,0,0,1
Clark,20,480,2,normal,0.08904123306274414,0.02316880226135254,0,10,0,0
Clark,20,480,2,anomalous,0.08904123306274414,0.023907184600830078,9,0,0,1
Clark,20,480,3,normal,0.09122776985168457,0.023761272430419922,0,10,0,0
Clark,20,480,3,anomalous,0.09122776985168457,0.023450851440429688,9,0,0,1
Clark,20,480,4,normal,0.09176898002624512,0.02278590202331543,0,10,0,0
Clark,20,480,4,anomalous,0.09176898002624512,0.02308797836303711,10,0,0,0
Clark,20,480,5,normal,0.09145808219909668,0.023143768310546875,0,10,0,0
Clark,20,480,5,anomalous,0.09145808219909668,0.023202180862426758,10,0,0,0
Clark,20,480,6,normal,0.09114599227905273,0.02377009391784668,0,10,0,0
Clark,20,480,6,anomalous,0.09114599227905273,0.023470163345336914,10,0,0,0
Clark,20,480,7,normal,0.09733200073242188,0.024232864379882812,0,10,0,0
Clark,20,480,7,anomalous,0.09733200073242188,0.023150920867919922,10,0,0,0
Clark,20,480,8,normal,0.0908360481262207,0.022822856903076172,0,10,0,0
Clark,20,480,8,anomalous,0.0908360481262207,0.02375507354736328,10,0,0,0
Clark,20,480,9,normal,0.0914459228515625,0.024085044860839844,0,10,0,0
Clark,20,480,9,anomalous,0.0914459228515625,0.023267745971679688,10,0,0,0
Clark,20,480,10,normal,0.09369492530822754,0.024598121643066406,0,10,0,0
Clark,20,480,10,anomalous,0.09369492530822754,0.023524999618530273,10,0,0,0
Clark,25,480,1,normal,0.10116934776306152,0.028560161590576172,0,10,0,0
Clark,25,480,1,anomalous,0.10116934776306152,0.02709817886352539,10,0,0,0
Clark,25,480,2,normal,0.10202693939208984,0.02612781524658203,0,10,0,0
Clark,25,480,2,anomalous,0.10202693939208984,0.026321887969970703,10,0,0,0
