detector,n_bins,n_obs_per_period,alpha,testing_set,time_model_creation,time_model_prediction,n_tp,n_tn,n_fp,n_fn
Clark,5,480,5,normal,0.0778498649597168,0.018865108489990234,0,8,2,0
Clark,5,480,5,anomalous,0.0778498649597168,0.019115924835205078,5,0,0,5
Clark,5,480,6,normal,0.07863306999206543,0.019978046417236328,0,6,4,0
Clark,5,480,6,anomalous,0.07863306999206543,0.01997089385986328,5,0,0,5
Clark,5,480,7,normal,0.07646417617797852,0.019022703170776367,0,6,4,0
Clark,5,480,7,anomalous,0.07646417617797852,0.018820762634277344,5,0,0,5
Clark,5,480,8,normal,0.07589888572692871,0.018819093704223633,0,6,4,0
Clark,5,480,8,anomalous,0.07589888572692871,0.01909184455871582,5,0,0,5
Clark,5,480,9,normal,0.08458304405212402,0.019341230392456055,0,6,4,0
Clark,5,480,9,anomalous,0.08458304405212402,0.01907825469970703,5,0,0,5
Clark,5,480,10,normal,0.08113265037536621,0.020093917846679688,0,6,4,0
Clark,5,480,10,anomalous,0.08113265037536621,0.019324302673339844,5,0,0,5
Clark,10,480,1,normal,0.08703494071960449,0.02159285545349121,0,10,0,0
Clark,10,480,1,anomalous,0.08703494071960449,0.022002220153808594,5,0,0,5
Clark,10,480,2,normal,0.08469820022583008,0.021543264389038086,0,10,0,0
Clark,10,480,2,anomalous,0.08469820022583008,0.024471044540405273,8,0,0,2
Clark,10,480,3,normal,0.08497405052185059,0.022986650466918945,0,10,0,0
Clark,10,480,3,anomalous,0.08497405052185059,0.021898984909057617,8,0,0,2
Clark,10,480,4,normal,0.08828902244567871,0.02214217185974121,0,10,0,0
Clark,10,480,4,anomalous,0.08828902244567871,0.021741867065429688,8,0,0,2
Clark,10,480,5,normal,0.08568501472473145,0.02188587188720703,0,10,0,0
Clark,10,480,5,anomalous,0.08568501472473145,0.02186298370361328,8,0,0,2
Clark,10,480,6,normal,0.08470797538757324,0.022738933563232422,0,10,0,0
Clark,10,480,6,anomalous,0.08470797538757324,0.022031068801879883,9,0,0,1
Clark,10,480,7,normal,0.09163284301757812,0.023153066635131836,0,10,0,0
Clark,10,480,7,anomalous,0.09163284301757812,0.02204418182373047,9,0,0,1
Clark,10,480,8,normal,0.08801770210266113,0.022153139114379883,0,10,0,0
Clark,10,480,8,anomalous,0.08801770210266113,0.023227930068969727,9,0,0,1
Clark,10,480,9,normal,0.08455801010131836,0.022721052169799805,0,10,0,0
Clark,10,480,9,anomalous,0.08455801010131836,0.02186298370361328,9,0,0,1
Clark,10,480,10,normal,0.08728194236755371,0.021944046020507812,0,9,1,0
Clark,10,480,10,anomalous,0.08728194236755371,0.02174091339111328,9,0,0,1
Clark,15,480,1,normal,0.09746360778808594,0.025590896606445312,0,10,0,0
Clark,15,480,1,anomalous,0.09746360778808594,0.02486872673034668,6,0,0,4
Clark,15,480,2,normal,0.09691309928894043,0.024248123168945312,0,10,0,0
Clark,15,480,2,anomalous,0.09691309928894043,0.025151968002319336,10,0,0,0
Clark,15,480,3,normal,0.09947800636291504,0.02441716194152832,0,9,1,0
Clark,15,480,3,anomalous,0.09947800636291504,0.0285952091217041,10,0,0,0
Clark,15,480,4,normal,0.10639786720275879,0.02585005760192871,0,9,1,0
Clark,15,480,4,anomalous,0.10639786720275879,0.026993751525878906,10,0,0,0
Clark,15,480,5,normal,0.09373712539672852,0.024893999099731445,0,9,1,0
Clark,15,480,5,anomalous,0.09373712539672852,0.02443099021911621,10,0,0,0
Clark,15,480,6,normal,0.09697985649108887,0.0246429443359375,0,9,1,0
Clark,15,480,6,anomalous,0.09697985649108887,0.025111913681030273,10,0,0,0
Clark,15,480,7,normal,0.09857773780822754,0.024492740631103516,0,9,1,0
Clark,15,480,7,anomalous,0.09857773780822754,0.028280973434448242,10,0,0,0
Clark,15,480,8,normal,0.0929868221282959,0.025174856185913086,0,9,1,0
Clark,15,480,8,anomalous,0.0929868221282959,0.02462005615234375,10,0,0,0
Clark,15,480,9,normal,0.09890580177307129,0.025828838348388672,0,9,1,0
Clark,15,480,9,anomalous,0.09890580177307129,0.02502298355102539,10,0,0,0
Clark,15,480,10,normal,0.10388302803039551,0.02514505386352539,0,9,1,0
Clark,15,480,10,anomalous,0.10388302803039551,0.024992942810058594,10,0,0,0
Clark,20,480,1,normal,0.105194091796875,0.03634500503540039,0,10,0,0
Clark,20,480,1,anomalous,0.105194091796875,0.034240007400512695,9,0,0,1
Clark,20,480,2,normal,0.10685586929321289,0.027269840240478516,0,10,0,0
Clark,20,480,2,anomalous,0.10685586929321289,0.029163122177124023,9,0,0,1
Clark,20,480,3,normal,0.10407710075378418,0.027124881744384766,0,10,0,0
Clark,20,480,3,anomalous,0.10407710075378418,0.02775716781616211,9,0,0,1
Clark,20,480,4,normal,0.10475802421569824,0.02799224853515625,0,10,0,0
Clark,20,480,4,anomalous,0.10475802421569824,0.027480125427246094,10,0,0,0
Clark,20,480,5,normal,0.10365009307861328,0.02795124053955078,0,10,0,0
Clark,20,480,5,anomalous,0.10365009307861328,0.02784895896911621,10,0,0,0
Clark,20,480,6,normal,0.11418986320495605,0.02768087387084961,0,10,0,0
Clark,20,480,6,anomalous,0.11418986320495605,0.028532981872558594,10,0,0,0
Clark,20,480,7,normal,0.10426020622253418,0.027519941329956055,0,10,0,0
Clark,20,480,7,anomalous,0.10426020622253418,0.027673006057739258,10,0,0,0
Clark,20,480,8,normal,0.1046590805053711,0.027408838272094727,0,10,0,0
Clark,20,480,8,anomalous,0.1046590805053711,0.030724287033081055,10,0,0,0
Clark,20,480,9,normal,0.10725092887878418,0.027517080307006836,0,10,0,0
Clark,20,480,9,anomalous,0.10725092887878418,0.027695178985595703,10,0,0,0
Clark,20,480,10,normal,0.10436010360717773,0.03549695014953613,0,10,0,0
Clark,20,480,10,anomalous,0.10436010360717773,0.027811050415039062,10,0,0,0
Clark,25,480,1,normal,0.12486028671264648,0.031161069869995117,0,10,0,0
Clark,25,480,1,anomalous,0.12486028671264648,0.031072139739990234,10,0,0,0
Clark,25,480,2,normal,0.11959695816040039,0.030943870544433594,0,10,0,0
Clark,25,480,2,anomalous,0.11959695816040039,0.03438997268676758,10,0,0,0
Clark,25,480,3,normal,0.12028813362121582,0.03046417236328125,0,10,0,0
Clark,25,480,3,anomalous,0.12028813362121582,0.03087902069091797,10,0,0,0
Clark,25,480,4,normal,0.11925196647644043,0.031343936920166016,0,10,0,0
Clark,25,480,4,anomalous,0.11925196647644043,0.03056192398071289,10,0,0,0
Clark,25,480,5,normal,0.11452317237854004,0.030862808227539062,0,10,0,0
Clark,25,480,5,anomalous,0.11452317237854004,0.03282904624938965,10,0,0,0
Clark,25,480,6,normal,0.11770796775817871,0.03699684143066406,0,10,0,0
Clark,25,480,6,anomalous,0.11770796775817871,0.03426194190979004,10,0,0,0
Clark,25,480,7,normal,0.12010526657104492,0.030976057052612305,0,10,0,0
Clark,25,480,7,anomalous,0.12010526657104492,0.03203725814819336,10,0,0,0
Clark,25,480,8,normal,0.11748600006103516,0.030948877334594727,0,10,0,0
Clark,25,480,8,anomalous,0.11748600006103516,0.030811786651611328,10,0,0,0
Clark,25,480,9,normal,0.12172794342041016,0.031038999557495117,0,10,0,0
Clark,25,480,9,anomalous,0.12172794342041016,0.03257489204406738,10,0,0,0
Clark,25,480,10,normal,0.12098884582519531,0.03472089767456055,0,10,0,0
Clark,25,480,10,anomalous,0.12098884582519531,0.031025171279907227,10,0,0,0
Clark,30,480,1,normal,0.13582205772399902,0.04206395149230957,0,10,0,0
Clark,30,480,1,anomalous,0.13582205772399902,0.0363612174987793,10,0,0,0
Clark,30,480,2,normal,0.13387393951416016,0.03336000442504883,0,10,0,0
Clark,30,480,2,anomalous,0.13387393951416016,0.03514695167541504,10,0,0,0
Clark,30,480,3,normal,0.13530802726745605,0.037113189697265625,0,10,0,0
Clark,30,480,3,anomalous,0.13530802726745605,0.03642010688781738,10,0,0,0
Clark,30,480,4,normal,0.13010907173156738,0.04037284851074219,0,10,0,0
Clark,30,480,4,anomalous,0.13010907173156738,0.04243302345275879,10,0,0,0
Clark,30,480,5,normal,0.12859892845153809,0.03359818458557129,0,10,0,0
Clark,30,480,5,anomalous,0.12859892845153809,0.035408973693847656,10,0,0,0
Clark,30,480,6,normal,0.14153409004211426,0.03727102279663086,0,10,0,0
Clark,30,480,6,anomalous,0.14153409004211426,0.03709292411804199,10,0,0,0
Clark,30,480,7,normal,0.13797998428344727,0.036744117736816406,0,10,0,0
Clark,30,480,7,anomalous,0.13797998428344727,0.037867069244384766,10,0,0,0
Clark,30,480,8,normal,0.1419520378112793,0.0360569953918457,0,10,0,0
Clark,30,480,8,anomalous,0.1419520378112793,0.037409067153930664,10,0,0,0
Clark,30,480,9,normal,0.13397693634033203,0.033422231674194336,0,10,0,0
Clark,30,480,9,anomalous,0.13397693634033203,0.034731149673461914,10,0,0,0
Clark,30,480,10,normal,0.13426613807678223,0.03911304473876953,0,10,0,0
Clark,30,480,10,anomalous,0.13426613807678223,0.03780078887939453,10,0,0,0
Clark,35,480,1,normal,0.21106410026550293,0.05286598205566406,0,10,0,0
Clark,35,480,1,anomalous,0.21106410026550293,0.0514371395111084,10,0,0,0
Clark,35,480,2,normal,0.17792510986328125,0.04136395454406738,0,10,0,0
Clark,35,480,2,anomalous,0.17792510986328125,0.0457308292388916,10,0,0,0
Clark,35,480,3,normal,0.1424541473388672,0.03645896911621094,0,10,0,0
Clark,35,480,3,anomalous,0.1424541473388672,0.037660837173461914,10,0,0,0
Clark,35,480,4,normal,0.15287995338439941,0.04074811935424805,0,10,0,0
Clark,35,480,4,anomalous,0.15287995338439941,0.041509151458740234,10,0,0,0
Clark,35,480,5,normal,0.14763593673706055,0.03830099105834961,0,10,0,0
Clark,35,480,5,anomalous,0.14763593673706055,0.038871049880981445,10,0,0,0
Clark,35,480,6,normal,0.14748501777648926,0.03936290740966797,0,10,0,0
Clark,35,480,6,anomalous,0.14748501777648926,0.0415802001953125,10,0,0,0
Clark,35,480,7,normal,0.14879775047302246,0.03759312629699707,0,10,0,0
Clark,35,480,7,anomalous,0.14879775047302246,0.03951311111450195,10,0,0,0
Clark,35,480,8,normal,0.1744692325592041,0.03793191909790039,0,10,0,0
Clark,35,480,8,anomalous,0.1744692325592041,0.03937697410583496,10,0,0,0
Clark,35,480,9,normal,0.14798784255981445,0.04142189025878906,0,10,0,0
Clark,35,480,9,anomalous,0.14798784255981445,0.04137706756591797,10,0,0,0
Clark,35,480,10,normal,0.1407790184020996,0.0366668701171875,0,10,0,0
Clark,35,480,10,anomalous,0.1407790184020996,0.03780937194824219,10,0,0,0
Clark,40,480,1,normal,0.1542809009552002,0.04040813446044922,0,10,0,0
Clark,40,480,1,anomalous,0.1542809009552002,0.04220223426818848,10,0,0,0
Clark,40,480,2,normal,0.16787004470825195,0.045081138610839844,0,10,0,0
Clark,40,480,2,anomalous,0.16787004470825195,0.04760313034057617,10,0,0,0
Clark,40,480,3,normal,0.15738201141357422,0.03976011276245117,0,10,0,0
Clark,40,480,3,anomalous,0.15738201141357422,0.04128623008728027,10,0,0,0
Clark,40,480,4,normal,0.15645289421081543,0.039939165115356445,0,10,0,0
Clark,40,480,4,anomalous,0.15645289421081543,0.04128623008728027,10,0,0,0
Clark,40,480,5,normal,0.1514759063720703,0.0394902229309082,0,10,0,0
Clark,40,480,5,anomalous,0.1514759063720703,0.040696144104003906,10,0,0,0
Clark,40,480,6,normal,0.16022801399230957,0.040976762771606445,0,10,0,0
Clark,40,480,6,anomalous,0.16022801399230957,0.0444638729095459,10,0,0,0
Clark,40,480,7,normal,0.1613001823425293,0.05063986778259277,0,10,0,0
Clark,40,480,7,anomalous,0.1613001823425293,0.04576587677001953,10,0,0,0
Clark,40,480,8,normal,0.16064715385437012,0.04383373260498047,0,10,0,0
Clark,40,480,8,anomalous,0.16064715385437012,0.04604530334472656,10,0,0,0
Clark,40,480,9,normal,0.16413068771362305,0.0447232723236084,0,10,0,0
Clark,40,480,9,anomalous,0.16413068771362305,0.04378104209899902,10,0,0,0
Clark,40,480,10,normal,0.1692800521850586,0.04476523399353027,0,10,0,0
Clark,40,480,10,anomalous,0.1692800521850586,0.04575490951538086,10,0,0,0
Clark,45,480,1,normal,0.1763458251953125,0.04619908332824707,0,10,0,0
Clark,45,480,1,anomalous,0.1763458251953125,0.04723787307739258,10,0,0,0
Clark,45,480,2,normal,0.1668252944946289,0.04282999038696289,0,10,0,0
Clark,45,480,2,anomalous,0.1668252944946289,0.04439687728881836,10,0,0,0
Clark,45,480,3,normal,0.16405034065246582,0.04362297058105469,0,10,0,0
Clark,45,480,3,anomalous,0.16405034065246582,0.0537259578704834,10,0,0,0
Clark,45,480,4,normal,0.2743840217590332,0.06936907768249512,0,10,0,0
Clark,45,480,4,anomalous,0.2743840217590332,0.05069327354431152,10,0,0,0
Clark,45,480,5,normal,0.20613408088684082,0.16110992431640625,0,10,0,0
Clark,45,480,5,anomalous,0.20613408088684082,0.05144619941711426,10,0,0,0
Clark,45,480,6,normal,0.18489599227905273,0.049035072326660156,0,10,0,0
Clark,45,480,6,anomalous,0.18489599227905273,0.05015897750854492,10,0,0,0
Clark,45,480,7,normal,0.1798551082611084,0.04654407501220703,0,10,0,0
Clark,45,480,7,anomalous,0.1798551082611084,0.04720282554626465,10,0,0,0
Clark,45,480,8,normal,0.17048311233520508,0.04494619369506836,0,10,0,0
Clark,45,480,8,anomalous,0.17048311233520508,0.0445103645324707,10,0,0,0
Clark,45,480,9,normal,0.16895413398742676,0.044740915298461914,0,10,0,0
Clark,45,480,9,anomalous,0.16895413398742676,0.04658913612365723,10,0,0,0
Clark,45,480,10,normal,0.22533702850341797,0.06844711303710938,0,9,1,0
Clark,45,480,10,anomalous,0.22533702850341797,0.08827781677246094,10,0,0,0
Clark,50,480,1,normal,0.24775981903076172,0.05231881141662598,0,10,0,0
Clark,50,480,1,anomalous,0.24775981903076172,0.05834484100341797,10,0,0,0
Clark,50,480,2,normal,0.18578672409057617,0.048584938049316406,0,10,0,0
Clark,50,480,2,anomalous,0.18578672409057617,0.05752706527709961,10,0,0,0
Clark,50,480,3,normal,0.1904592514038086,0.04897785186767578,0,10,0,0
Clark,50,480,3,anomalous,0.1904592514038086,0.047538042068481445,10,0,0,0
Clark,50,480,4,normal,0.19731974601745605,0.0517270565032959,0,10,0,0
Clark,50,480,4,anomalous,0.19731974601745605,0.05205798149108887,10,0,0,0
Clark,50,480,5,normal,0.18763494491577148,0.048647165298461914,0,10,0,0
Clark,50,480,5,anomalous,0.18763494491577148,0.05008125305175781,10,0,0,0
Clark,50,480,6,normal,0.1914529800415039,0.05251812934875488,0,10,0,0
Clark,50,480,6,anomalous,0.1914529800415039,0.054798126220703125,10,0,0,0
Clark,50,480,7,normal,0.1988978385925293,0.04897880554199219,0,10,0,0
Clark,50,480,7,anomalous,0.1988978385925293,0.05006265640258789,10,0,0,0
Clark,50,480,8,normal,0.1838209629058838,0.04805302619934082,0,10,0,0
Clark,50,480,8,anomalous,0.1838209629058838,0.04862689971923828,10,0,0,0
Clark,50,480,9,normal,0.19861912727355957,0.0480802059173584,0,10,0,0
Clark,50,480,9,anomalous,0.19861912727355957,0.050041913986206055,10,0,0,0
Clark,50,480,10,normal,0.1793670654296875,0.04776716232299805,0,9,1,0
Clark,50,480,10,anomalous,0.1793670654296875,0.05418086051940918,10,0,0,0
Clark,5,672,1,normal,0.06489706039428711,0.016030073165893555,0,5,2,0
Clark,5,672,1,anomalous,0.06489706039428711,0.017637968063354492,2,0,0,5
Clark,5,672,2,normal,0.06364083290100098,0.016329050064086914,0,5,2,0
Clark,5,672,2,anomalous,0.06364083290100098,0.017058849334716797,2,0,0,5
Clark,5,672,3,normal,0.06460809707641602,0.017180919647216797,0,5,2,0
Clark,5,672,3,anomalous,0.06460809707641602,0.016841888427734375,2,0,0,5
Clark,5,672,4,normal,0.06680512428283691,0.016179323196411133,0,5,2,0
Clark,5,672,4,anomalous,0.06680512428283691,0.01702117919921875,2,0,0,5
Clark,5,672,5,normal,0.07056784629821777,0.01745295524597168,0,5,2,0
Clark,5,672,5,anomalous,0.07056784629821777,0.016601085662841797,2,0,0,5
Clark,5,672,6,normal,0.06440401077270508,0.016057252883911133,0,5,2,0
Clark,5,672,6,anomalous,0.06440401077270508,0.01648688316345215,3,0,0,4
Clark,5,672,7,normal,0.06417012214660645,0.016018390655517578,0,5,2,0
Clark,5,672,7,anomalous,0.06417012214660645,0.017853260040283203,4,0,0,3
Clark,5,672,8,normal,0.06409215927124023,0.01627492904663086,0,5,2,0
Clark,5,672,8,anomalous,0.06409215927124023,0.016309022903442383,4,0,0,3
Clark,5,672,9,normal,0.06527185440063477,0.016991853713989258,0,5,2,0
Clark,5,672,9,anomalous,0.06527185440063477,0.016292810440063477,4,0,0,3
Clark,5,672,10,normal,0.06793093681335449,0.016083955764770508,0,5,2,0
Clark,5,672,10,anomalous,0.06793093681335449,0.016729116439819336,4,0,0,3
Clark,10,672,1,normal,0.07292389869689941,0.01874995231628418,0,6,1,0
Clark,10,672,1,anomalous,0.07292389869689941,0.018599748611450195,7,0,0,0
Clark,10,672,2,normal,0.07243013381958008,0.018968820571899414,0,6,1,0
Clark,10,672,2,anomalous,0.07243013381958008,0.0188901424407959,7,0,0,0
Clark,10,672,3,normal,0.07003188133239746,0.018073320388793945,0,6,1,0
Clark,10,672,3,anomalous,0.07003188133239746,0.018959999084472656,7,0,0,0
Clark,10,672,4,normal,0.07792901992797852,0.019351959228515625,0,6,1,0
Clark,10,672,4,anomalous,0.07792901992797852,0.01843094825744629,7,0,0,0
Clark,10,672,5,normal,0.07140111923217773,0.018039941787719727,0,6,1,0
Clark,10,672,5,anomalous,0.07140111923217773,0.018726110458374023,7,0,0,0
Clark,10,672,6,normal,0.07046198844909668,0.01954793930053711,0,6,1,0
Clark,10,672,6,anomalous,0.07046198844909668,0.018397808074951172,7,0,0,0
Clark,10,672,7,normal,0.07039737701416016,0.01864910125732422,0,6,1,0
Clark,10,672,7,anomalous,0.07039737701416016,0.020450115203857422,7,0,0,0
Clark,10,672,8,normal,0.07132220268249512,0.018316984176635742,0,6,1,0
Clark,10,672,8,anomalous,0.07132220268249512,0.018133878707885742,7,0,0,0
Clark,10,672,9,normal,0.07182192802429199,0.018691062927246094,0,6,1,0
Clark,10,672,9,anomalous,0.07182192802429199,0.01904892921447754,7,0,0,0
Clark,10,672,10,normal,0.07651138305664062,0.020288944244384766,0,6,1,0
Clark,10,672,10,anomalous,0.07651138305664062,0.03349709510803223,7,0,0,0
Clark,15,672,1,normal,0.09269595146179199,0.02322101593017578,0,7,0,0
Clark,15,672,1,anomalous,0.09269595146179199,0.024253129959106445,7,0,0,0
Clark,15,672,2,normal,0.0926351547241211,0.022701740264892578,0,7,0,0
Clark,15,672,2,anomalous,0.0926351547241211,0.02219986915588379,7,0,0,0
Clark,15,672,3,normal,0.08179688453674316,0.022089004516601562,0,7,0,0
Clark,15,672,3,anomalous,0.08179688453674316,0.020714998245239258,7,0,0,0
Clark,15,672,4,normal,0.07771706581115723,0.022037982940673828,0,7,0,0
Clark,15,672,4,anomalous,0.07771706581115723,0.0214540958404541,7,0,0,0
Clark,15,672,5,normal,0.08681702613830566,0.02286505699157715,0,7,0,0
Clark,15,672,5,anomalous,0.08681702613830566,0.02256298065185547,7,0,0,0
Clark,15,672,6,normal,0.08527183532714844,0.0223691463470459,0,7,0,0
Clark,15,672,6,anomalous,0.08527183532714844,0.022841930389404297,7,0,0,0
Clark,15,672,7,normal,0.08129596710205078,0.021135807037353516,0,7,0,0
Clark,15,672,7,anomalous,0.08129596710205078,0.022024869918823242,7,0,0,0
Clark,15,672,8,normal,0.08609700202941895,0.02277398109436035,0,7,0,0
Clark,15,672,8,anomalous,0.08609700202941895,0.023330211639404297,7,0,0,0
Clark,15,672,9,normal,0.08861899375915527,0.021502017974853516,0,7,0,0
Clark,15,672,9,anomalous,0.08861899375915527,0.0212860107421875,7,0,0,0
Clark,15,672,10,normal,0.08020401000976562,0.02285623550415039,0,6,1,0
Clark,15,672,10,anomalous,0.08020401000976562,0.034729957580566406,7,0,0,0
Clark,20,672,1,normal,0.09853529930114746,0.024690866470336914,0,7,0,0
Clark,20,672,1,anomalous,0.09853529930114746,0.025537967681884766,7,0,0,0
Clark,20,672,2,normal,0.09225893020629883,0.024277925491333008,0,7,0,0
Clark,20,672,2,anomalous,0.09225893020629883,0.024918794631958008,7,0,0,0
Clark,20,672,3,normal,0.09247899055480957,0.024318933486938477,0,7,0,0
Clark,20,672,3,anomalous,0.09247899055480957,0.02460503578186035,7,0,0,0
Clark,20,672,4,normal,0.08827996253967285,0.02401423454284668,0,7,0,0
Clark,20,672,4,anomalous,0.08827996253967285,0.023678302764892578,7,0,0,0
Clark,20,672,5,normal,0.09304690361022949,0.023807048797607422,0,7,0,0
Clark,20,672,5,anomalous,0.09304690361022949,0.02425098419189453,7,0,0,0
Clark,20,672,6,normal,0.08785510063171387,0.023324012756347656,0,7,0,0
Clark,20,672,6,anomalous,0.08785510063171387,0.0234067440032959,7,0,0,0
Clark,20,672,7,normal,0.09628105163574219,0.025867223739624023,0,7,0,0
Clark,20,672,7,anomalous,0.09628105163574219,0.023667097091674805,7,0,0,0
Clark,20,672,8,normal,0.08830809593200684,0.023860931396484375,0,7,0,0
Clark,20,672,8,anomalous,0.08830809593200684,0.02394390106201172,7,0,0,0
Clark,20,672,9,normal,0.09106302261352539,0.023279905319213867,0,7,0,0
Clark,20,672,9,anomalous,0.09106302261352539,0.025090694427490234,7,0,0,0
Clark,20,672,10,normal,0.08740520477294922,0.02321004867553711,0,7,0,0
Clark,20,672,10,anomalous,0.08740520477294922,0.02384185791015625,7,0,0,0
Clark,25,672,1,normal,0.09882116317749023,0.028204917907714844,0,7,0,0
Clark,25,672,1,anomalous,0.09882116317749023,0.027127981185913086,7,0,0,0
Clark,25,672,2,normal,0.10410118103027344,0.026298999786376953,0,7,0,0
Clark,25,672,2,anomalous,0.10410118103027344,0.026261091232299805,7,0,0,0
Clark,25,672,3,normal,0.09564995765686035,0.027384042739868164,0,7,0,0
Clark,25,672,3,anomalous,0.09564995765686035,0.027058839797973633,7,0,0,0
Clark,25,672,4,normal,0.09535598754882812,0.02639293670654297,0,7,0,0
Clark,25,672,4,anomalous,0.09535598754882812,0.028499126434326172,7,0,0,0
Clark,25,672,5,normal,0.09561014175415039,0.028671979904174805,0,7,0,0
Clark,25,672,5,anomalous,0.09561014175415039,0.026077985763549805,7,0,0,0
Clark,25,672,6,normal,0.09640908241271973,0.025578975677490234,0,7,0,0
Clark,25,672,6,anomalous,0.09640908241271973,0.02596902847290039,7,0,0,0
Clark,25,672,7,normal,0.10004496574401855,0.026525020599365234,0,7,0,0
Clark,25,672,7,anomalous,0.10004496574401855,0.026516199111938477,7,0,0,0
Clark,25,672,8,normal,0.10307788848876953,0.026054859161376953,0,7,0,0
Clark,25,672,8,anomalous,0.10307788848876953,0.026281118392944336,7,0,0,0
Clark,25,672,9,normal,0.09542226791381836,0.027339935302734375,0,7,0,0
Clark,25,672,9,anomalous,0.09542226791381836,0.02592301368713379,7,0,0,0
Clark,25,672,10,normal,0.0989680290222168,0.025836706161499023,0,7,0,0
Clark,25,672,10,anomalous,0.0989680290222168,0.026412010192871094,7,0,0,0
Clark,30,672,1,normal,0.10834980010986328,0.028717756271362305,0,7,0,0
Clark,30,672,1,anomalous,0.10834980010986328,0.028848886489868164,7,0,0,0
Clark,30,672,2,normal,0.10471391677856445,0.028165102005004883,0,7,0,0
Clark,30,672,2,anomalous,0.10471391677856445,0.028556108474731445,7,0,0,0
Clark,30,672,3,normal,0.10350608825683594,0.028566837310791016,0,7,0,0
Clark,30,672,3,anomalous,0.10350608825683594,0.029124021530151367,7,0,0,0
Clark,30,672,4,normal,0.11273312568664551,0.029628992080688477,0,7,0,0
Clark,30,672,4,anomalous,0.11273312568664551,0.028620004653930664,7,0,0,0
Clark,30,672,5,normal,0.10368895530700684,0.02829599380493164,0,7,0,0
Clark,30,672,5,anomalous,0.10368895530700684,0.02867293357849121,7,0,0,0
Clark,30,672,6,normal,0.10469794273376465,0.029543161392211914,0,7,0,0
Clark,30,672,6,anomalous,0.10469794273376465,0.029356718063354492,7,0,0,0
Clark,30,672,7,normal,0.10314130783081055,0.028543949127197266,0,7,0,0
Clark,30,672,7,anomalous,0.10314130783081055,0.0285797119140625,7,0,0,0
Clark,30,672,8,normal,0.10281181335449219,0.02809906005859375,0,7,0,0
Clark,30,672,8,anomalous,0.10281181335449219,0.030707836151123047,7,0,0,0
Clark,30,672,9,normal,0.10413312911987305,0.0321500301361084,0,7,0,0
Clark,30,672,9,anomalous,0.10413312911987305,0.029086828231811523,7,0,0,0
Clark,30,672,10,normal,0.1028449535369873,0.028474092483520508,0,7,0,0
Clark,30,672,10,anomalous,0.1028449535369873,0.028661012649536133,7,0,0,0
Clark,35,672,1,normal,0.11409807205200195,0.030606985092163086,0,7,0,0
Clark,35,672,1,anomalous,0.11409807205200195,0.03137803077697754,7,0,0,0
Clark,35,672,2,normal,0.11833691596984863,0.030654430389404297,0,7,0,0
Clark,35,672,2,anomalous,0.11833691596984863,0.03105902671813965,7,0,0,0
Clark,35,672,3,normal,0.11520600318908691,0.031111955642700195,0,7,0,0
Clark,35,672,3,anomalous,0.11520600318908691,0.031026124954223633,7,0,0,0
Clark,35,672,4,normal,0.11552691459655762,0.03117203712463379,0,7,0,0
Clark,35,672,4,anomalous,0.11552691459655762,0.032466888427734375,7,0,0,0
Clark,35,672,5,normal,0.12162590026855469,0.0316469669342041,0,7,0,0
Clark,35,672,5,anomalous,0.12162590026855469,0.03108692169189453,7,0,0,0
Clark,35,672,6,normal,0.1153569221496582,0.030907869338989258,0,7,0,0
Clark,35,672,6,anomalous,0.1153569221496582,0.030825138092041016,7,0,0,0
Clark,35,672,7,normal,0.11497211456298828,0.03159284591674805,0,7,0,0
Clark,35,672,7,anomalous,0.11497211456298828,0.031018972396850586,7,0,0,0
Clark,35,672,8,normal,0.11512374877929688,0.031248092651367188,0,7,0,0
Clark,35,672,8,anomalous,0.11512374877929688,0.031064987182617188,7,0,0,0
Clark,35,672,9,normal,0.1155703067779541,0.03145885467529297,0,7,0,0
Clark,35,672,9,anomalous,0.1155703067779541,0.031651973724365234,7,0,0,0
Clark,35,672,10,normal,0.12147212028503418,0.03134012222290039,0,7,0,0
Clark,35,672,10,anomalous,0.12147212028503418,0.03199195861816406,7,0,0,0
Clark,40,672,1,normal,0.1253678798675537,0.034063100814819336,0,7,0,0
Clark,40,672,1,anomalous,0.1253678798675537,0.03415322303771973,7,0,0,0
Clark,40,672,2,normal,0.12566399574279785,0.03445792198181152,0,7,0,0
Clark,40,672,2,anomalous,0.12566399574279785,0.03528881072998047,7,0,0,0
Clark,40,672,3,normal,0.12376999855041504,0.03371429443359375,0,7,0,0
Clark,40,672,3,anomalous,0.12376999855041504,0.03503084182739258,7,0,0,0
Clark,40,672,4,normal,0.12391996383666992,0.03355002403259277,0,7,0,0
Clark,40,672,4,anomalous,0.12391996383666992,0.03529715538024902,7,0,0,0
Clark,40,672,5,normal,0.1325211524963379,0.034236907958984375,0,7,0,0
Clark,40,672,5,anomalous,0.1325211524963379,0.03463912010192871,7,0,0,0
Clark,40,672,6,normal,0.1257338523864746,0.03321409225463867,0,7,0,0
Clark,40,672,6,anomalous,0.1257338523864746,0.03461718559265137,7,0,0,0
Clark,40,672,7,normal,0.12670207023620605,0.03339219093322754,0,7,0,0
Clark,40,672,7,anomalous,0.12670207023620605,0.034442901611328125,7,0,0,0
Clark,40,672,8,normal,0.1244359016418457,0.03329110145568848,0,7,0,0
Clark,40,672,8,anomalous,0.1244359016418457,0.03444194793701172,7,0,0,0
